Collection|FileName|Path|Value
DRYAD|00859-metadata.xml|/ns0:DryadDataFile/ns2:subject|hybrid zone
DRYAD|00859-metadata.xml|/ns0:DryadDataFile/ns2:subject|intrinsic hybrid barrier
DRYAD|00859-metadata.xml|/ns0:DryadDataFile/ns2:subject|transmission ratio distortion
DRYAD|00859-metadata.xml|/ns0:DryadDataFile/ns3:scientificName|Senecio aethnensis
DRYAD|00859-metadata.xml|/ns0:DryadDataFile/ns3:scientificName|Senecio chrysanthemifolius
DRYAD|00859-metadata.xml|/ns0:DryadDataFile/ns2:spatial|Mount Etna
DRYAD|00859-metadata.xml|/ns0:DryadDataFile/ns2:spatial|Sicily
DRYAD|00859-metadata.xml|/ns0:DryadDataFile/ns2:spatial|Italy
DRYAD|00859-metadata.xml|/ns0:DryadDataFile/ns2:dateSubmitted|2014-01-29T20:58:50Z
DRYAD|00859-metadata.xml|/ns0:DryadDataFile/ns2:available|2014-06-25T14:41:23Z
DRYAD|00859-metadata.xml|/ns0:DryadDataFile/ns2:provenance|Made available in DSpace on 2014-01-29T20:58:50Z (GMT). No. of bitstreams: 1 F2ACcodominantgenotypes.csv: 44273 bytes, checksum: 5be54a94bdb5b5fed7d96a30418200c9 (MD5)
DRYAD|00859-metadata.xml|/ns0:DryadDataFile/ns2:isPartOf|http://dx.doi.org/10.5061/dryad.7b56k
DRYAD|00860-metadata.xml|/ns0:DryadDataFile/@xsi:schemaLocation|http://purl.org/dryad/schema/terms/v3.1 http://datadryad.org/profile/v3.1/dryad.xsd
DRYAD|00860-metadata.xml|/ns0:DryadDataFile/ns2:type|file
DRYAD|00860-metadata.xml|/ns0:DryadDataFile/ns2:creator|Cinget, Benjamin
DRYAD|00860-metadata.xml|/ns0:DryadDataFile/ns2:creator|de Lafontaine, Guillaume
DRYAD|00860-metadata.xml|/ns0:DryadDataFile/ns2:creator|Gérardi, Sébastien
DRYAD|00860-metadata.xml|/ns0:DryadDataFile/ns2:creator|Bousquet, Jean
DRYAD|00860-metadata.xml|/ns0:DryadDataFile/ns2:title|CCA input file
DRYAD|00860-metadata.xml|/ns0:DryadDataFile/ns2:identifier|http://dx.doi.org/10.5061/dryad.nk374/3
DRYAD|00860-metadata.xml|/ns0:DryadDataFile/ns2:rights|http://creativecommons.org/publicdomain/zero/1.0/
DRYAD|00860-metadata.xml|/ns0:DryadDataFile/ns2:description|Environmental data for each population was extracted from a shapefile provided in the Canadian EcoAtlas (available at: http://www.data.gc.ca/data/en/dataset/9099a060-77ea-57f6-b1b9-50f9eeef435b)and pollen data were downloaded from the Neotoma Database (http://www.neotomadb.org/). CCA was performed using the Vegan package 2.0 in R 3.0.
DRYAD|00860-metadata.xml|/ns0:DryadDataFile/ns2:subject|chloroplast DNA
DRYAD|00860-metadata.xml|/ns0:DryadDataFile/ns2:subject|conifers
DRYAD|00860-metadata.xml|/ns0:DryadDataFile/ns2:subject|gene flow
DRYAD|00860-metadata.xml|/ns0:DryadDataFile/ns2:subject|hybrid zone
DRYAD|00860-metadata.xml|/ns0:DryadDataFile/ns2:subject|introgression
DRYAD|00860-metadata.xml|/ns0:DryadDataFile/ns2:subject|mitochondrial DNA
DRYAD|00860-metadata.xml|/ns0:DryadDataFile/ns2:subject|pollen analysis
DRYAD|00860-metadata.xml|/ns0:DryadDataFile/ns2:subject|species delimitation
DRYAD|00860-metadata.xml|/ns0:DryadDataFile/ns3:scientificName|Abies balsamea
DRYAD|00860-metadata.xml|/ns0:DryadDataFile/ns3:scientificName|Abies lasiocarpa
DRYAD|00860-metadata.xml|/ns0:DryadDataFile/ns2:spatial|Western North America (Canada and USA)
DRYAD|00860-metadata.xml|/ns0:DryadDataFile/ns2:temporal|Quaternary
DRYAD|00860-metadata.xml|/ns0:DryadDataFile/ns2:dateSubmitted|2015-04-09T16:14:47Z
DRYAD|00860-metadata.xml|/ns0:DryadDataFile/ns2:available|2015-04-09T16:14:47Z
DRYAD|00860-metadata.xml|/ns0:DryadDataFile/ns2:format|3161
DRYAD|00860-metadata.xml|/ns0:DryadDataFile/ns2:provenance|Made available in DSpace on 2015-04-09T16:14:47Z (GMT). No. of bitstreams: 1 CCA input file.csv: 3161 bytes, checksum: 74f3ce2e86ebf14116446279dfaae476 (MD5)
DRYAD|00860-metadata.xml|/ns0:DryadDataFile/ns2:isPartOf|http://dx.doi.org/10.5061/dryad.nk374
DRYAD|00861-metadata.xml|/ns0:DryadDataFile/@xsi:schemaLocation|http://purl.org/dryad/schema/terms/v3.1 http://datadryad.org/profile/v3.1/dryad.xsd
DRYAD|00861-metadata.xml|/ns0:DryadDataFile/ns2:type|file
DRYAD|00861-metadata.xml|/ns0:DryadDataFile/ns2:creator|Weigert, Anne
DRYAD|00861-metadata.xml|/ns0:DryadDataFile/ns2:creator|Helm, Conrad
DRYAD|00861-metadata.xml|/ns0:DryadDataFile/ns2:creator|Meyer, Matthias
DRYAD|00861-metadata.xml|/ns0:DryadDataFile/ns2:creator|Nickel, Birgit
DRYAD|00861-metadata.xml|/ns0:DryadDataFile/ns2:creator|Arendt, Detlev
DRYAD|00861-metadata.xml|/ns0:DryadDataFile/ns2:creator|Hausdorf, Bernhard
DRYAD|00861-metadata.xml|/ns0:DryadDataFile/ns2:creator|Santos, Scott R.
DRYAD|00861-metadata.xml|/ns0:DryadDataFile/ns2:creator|Halanych, Kenneth M.
DRYAD|00861-metadata.xml|/ns0:DryadDataFile/ns2:creator|Purschke, Günther
DRYAD|00861-metadata.xml|/ns0:DryadDataFile/ns2:creator|Bleidorn, Christoph
DRYAD|00861-metadata.xml|/ns0:DryadDataFile/ns2:creator|Struck, Torsten H.
DRYAD|00861-metadata.xml|/ns0:DryadDataFile/ns2:title|Alignment_Dataset_77-1.5
DRYAD|00861-metadata.xml|/ns0:DryadDataFile/ns2:identifier|http://dx.doi.org/10.5061/dryad.g2qp5/2
DRYAD|00861-metadata.xml|/ns0:DryadDataFile/ns2:rights|http://creativecommons.org/publicdomain/zero/1.0/
DRYAD|00861-metadata.xml|/ns0:DryadDataFile/ns2:description|Alignment of the dataset comprising 77 taxa with MARE α=1.5 applied.
DRYAD|00861-metadata.xml|/ns0:DryadDataFile/ns2:subject|Annelid fossils
DRYAD|00861-metadata.xml|/ns0:DryadDataFile/ns2:subject|Next Generation Sequencing
DRYAD|00861-metadata.xml|/ns0:DryadDataFile/ns2:subject|Phylogenomics
DRYAD|00861-metadata.xml|/ns0:DryadDataFile/ns3:scientificName|Annelida
DRYAD|00861-metadata.xml|/ns0:DryadDataFile/ns2:temporal|Cambrian
DRYAD|00861-metadata.xml|/ns0:DryadDataFile/ns2:dateSubmitted|2014-02-25T16:46:38Z
DRYAD|00861-metadata.xml|/ns0:DryadDataFile/ns2:available|2014-02-28T19:21:04Z
DRYAD|00861-metadata.xml|/ns0:DryadDataFile/ns2:provenance|Made available in DSpace on 2014-02-25T16:46:38Z (GMT). No. of bitstreams: 1 Dataset_77-1.5.fas: 8309271 bytes, checksum: cc13aa9f41b4ba8ba5f8d594cd2b2875 (MD5)
DRYAD|00861-metadata.xml|/ns0:DryadDataFile/ns2:isPartOf|http://dx.doi.org/10.5061/dryad.g2qp5
DRYAD|00862-metadata.xml|/ns0:DryadDataFile/@xsi:schemaLocation|http://purl.org/dryad/schema/terms/v3.1 http://datadryad.org/profile/v3.1/dryad.xsd
DRYAD|00862-metadata.xml|/ns0:DryadDataFile/ns2:type|file
DRYAD|00862-metadata.xml|/ns0:DryadDataFile/ns2:creator|Shokralla, Shadi
DRYAD|00862-metadata.xml|/ns0:DryadDataFile/ns2:creator|Porter, Teresita M.
DRYAD|00862-metadata.xml|/ns0:DryadDataFile/ns2:creator|Gibson, Joel F.
DRYAD|00862-metadata.xml|/ns0:DryadDataFile/ns2:creator|Dobosz, Rafal
DRYAD|00862-metadata.xml|/ns0:DryadDataFile/ns2:creator|Janzen, Daniel H.
DRYAD|00862-metadata.xml|/ns0:DryadDataFile/ns2:creator|Hallwachs, Winnie
DRYAD|00862-metadata.xml|/ns0:DryadDataFile/ns2:creator|Golding, G. Brian
DRYAD|00862-metadata.xml|/ns0:DryadDataFile/ns2:creator|Hajibabaei, Mehrdad
DRYAD|00862-metadata.xml|/ns0:DryadDataFile/ns2:title|Plate10-malaise-FC_S10_L001_R1_001.fastq
DRYAD|00862-metadata.xml|/ns0:DryadDataFile/ns2:identifier|http://dx.doi.org/10.5061/dryad.j897m/39
DRYAD|00862-metadata.xml|/ns0:DryadDataFile/ns2:rights|http://creativecommons.org/publicdomain/zero/1.0/
DRYAD|00862-metadata.xml|/ns0:DryadDataFile/ns2:subject|Next generation sequencing
DRYAD|00862-metadata.xml|/ns0:DryadDataFile/ns2:subject|DNA barcoding
DRYAD|00862-metadata.xml|/ns0:DryadDataFile/ns2:subject|multiplexing tagging
DRYAD|00862-metadata.xml|/ns0:DryadDataFile/ns2:subject|metabarcoding
DRYAD|00862-metadata.xml|/ns0:DryadDataFile/ns2:subject|Malaise trap
DRYAD|00862-metadata.xml|/ns0:DryadDataFile/ns3:scientificName|Arthropoda
DRYAD|00862-metadata.xml|/ns0:DryadDataFile/ns2:spatial|Area de Conservación Guanacaste Costa Rica
DRYAD|00862-metadata.xml|/ns0:DryadDataFile/ns2:dateSubmitted|2015-04-23T20:07:45Z
DRYAD|00862-metadata.xml|/ns0:DryadDataFile/ns2:available|2015-04-23T20:07:45Z
DRYAD|00862-metadata.xml|/ns0:DryadDataFile/ns2:format|194264440
DRYAD|00862-metadata.xml|/ns0:DryadDataFile/ns2:provenance|Step: dryadAcceptEditReject - action:dryadAcceptEditRejectAction Entered publication blackout by Edward Krause(ekrause@datadryad.org) on 2015-02-18T18:42:01Z (GMT)
DRYAD|00862-metadata.xml|/ns0:DryadDataFile/ns2:provenance|Step: dryadAcceptEditReject - action:dryadAcceptEditRejectAction Approved for entry into archive by Daisie Curator(mutantdaisies@gmail.com) on 2015-04-23T20:07:45Z (GMT)
DRYAD|00862-metadata.xml|/ns0:DryadDataFile/ns2:provenance|Made available in DSpace on 2015-04-23T20:07:45Z (GMT). No. of bitstreams: 1 Plate10-malaise-FC_S10_L001_R1_001.fastq.gz: 194264440 bytes, checksum: 458b06fc10549f3a6b67c863d648a231 (MD5)
DRYAD|00862-metadata.xml|/ns0:DryadDataFile/ns2:isPartOf|http://dx.doi.org/10.5061/dryad.j897m
DRYAD|00863-metadata.xml|/ns0:DryadDataFile/@xsi:schemaLocation|http://purl.org/dryad/schema/terms/v3.1 http://datadryad.org/profile/v3.1/dryad.xsd
DRYAD|00863-metadata.xml|/ns0:DryadDataFile/ns2:type|file
DRYAD|00863-metadata.xml|/ns0:DryadDataFile/ns2:creator|Debroas, Didier
DRYAD|00863-metadata.xml|/ns0:DryadDataFile/ns2:creator|Hugoni, Mylène
DRYAD|00863-metadata.xml|/ns0:DryadDataFile/ns2:creator|Domaizon, Isabelle
DRYAD|00863-metadata.xml|/ns0:DryadDataFile/ns2:title|Phylogeny_fasttree_files
DRYAD|00863-metadata.xml|/ns0:DryadDataFile/ns2:identifier|http://dx.doi.org/10.5061/dryad.5mv53/3
DRYAD|00863-metadata.xml|/ns0:DryadDataFile/ns2:rights|http://creativecommons.org/publicdomain/zero/1.0/
DRYAD|00863-metadata.xml|/ns0:DryadDataFile/ns2:description|This compressed file aggregates the FastTree files (newick format) generated by the script panam.pl
DRYAD|00863-metadata.xml|/ns0:DryadDataFile/ns2:subject|Rare biosphere
DRYAD|00863-metadata.xml|/ns0:DryadDataFile/ns2:subject|Protists
DRYAD|00863-metadata.xml|/ns0:DryadDataFile/ns2:subject|Activity
DRYAD|00863-metadata.xml|/ns0:DryadDataFile/ns2:subject|Lakes
DRYAD|00863-metadata.xml|/ns0:DryadDataFile/ns3:scientificName|Eukaryota
DRYAD|00863-metadata.xml|/ns0:DryadDataFile/ns2:spatial|45°55’N; 2°54’E
DRYAD|00863-metadata.xml|/ns0:DryadDataFile/ns2:spatial|45°44’N; 5°51’E
DRYAD|00863-metadata.xml|/ns0:DryadDataFile/ns2:dateSubmitted|2015-02-17T18:41:45Z
DRYAD|00863-metadata.xml|/ns0:DryadDataFile/ns2:available|2015-02-17T18:45:45Z
DRYAD|00863-metadata.xml|/ns0:DryadDataFile/ns2:format|9428440
DRYAD|00863-metadata.xml|/ns0:DryadDataFile/ns2:provenance|Made available in DSpace on 2015-02-17T18:41:45Z (GMT). No. of bitstreams: 1 Phylogeny_fasttree_files.zip: 9428440 bytes, checksum: ae5e67319af5fb7e356d96a37fd6d7e2 (MD5)
DRYAD|00863-metadata.xml|/ns0:DryadDataFile/ns2:isPartOf|http://dx.doi.org/10.5061/dryad.5mv53
DRYAD|00864-metadata.xml|/ns0:DryadDataPackage/@xsi:schemaLocation|http://purl.org/dryad/schema/terms/v3.1 http://datadryad.org/profile/v3.1/dryad.xsd
DRYAD|00864-metadata.xml|/ns0:DryadDataPackage/ns2:type|package
DRYAD|00864-metadata.xml|/ns0:DryadDataPackage/ns2:creator|Kemppainen, Petri
DRYAD|00864-metadata.xml|/ns0:DryadDataPackage/ns2:creator|Knight, Christopher G.
DRYAD|00864-metadata.xml|/ns0:DryadDataPackage/ns2:creator|Sarma, Devojit K.
DRYAD|00864-metadata.xml|/ns0:DryadDataPackage/ns2:creator|Hlaing, Thaung
DRYAD|00864-metadata.xml|/ns0:DryadDataPackage/ns2:creator|Prakash, Anil
DRYAD|00864-metadata.xml|/ns0:DryadDataPackage/ns2:creator|Maung Maung, Yan Naung
DRYAD|00864-metadata.xml|/ns0:DryadDataPackage/ns2:creator|Somboon, Pradya
DRYAD|00864-metadata.xml|/ns0:DryadDataPackage/ns2:creator|Mahanta, Jagadish
DRYAD|00864-metadata.xml|/ns0:DryadDataPackage/ns2:creator|Walton, Catherine
DRYAD|00864-metadata.xml|/ns0:DryadDataPackage/ns2:dateSubmitted|2015-01-16T19:39:08Z
DRYAD|00864-metadata.xml|/ns0:DryadDataPackage/ns2:available|2015-01-16T19:39:08Z
DRYAD|00864-metadata.xml|/ns0:DryadDataPackage/ns2:title|Data from: Linkage disequilibrium network analysis (LDna) gives a global view of chromosomal inversions, local adaptation and geographic structure
DRYAD|00864-metadata.xml|/ns0:DryadDataPackage/ns2:identifier|http://dx.doi.org/10.5061/dryad.2t764
DRYAD|00864-metadata.xml|/ns0:DryadDataPackage/ns2:description|Recent advances in sequencing allow population-genomic data to be generated for virtually any species. However, approaches to analyse such data lag behind the ability to generate it, particularly in nonmodel species. Linkage disequilibrium (LD, the nonrandom association of alleles from different loci) is a highly sensitive indicator of many evolutionary phenomena including chromosomal inversions, local adaptation and geographical structure. Here, we present linkage disequilibrium network analysis (LDna), which accesses information on LD shared between multiple loci genomewide. In LD networks, vertices represent loci, and connections between vertices represent the LD between them. We analysed such networks in two test cases: a new restriction-site-associated DNA sequence (RAD-seq) data set for Anopheles baimaii, a Southeast Asian malaria vector; and a well-characterized single nucleotide polymorphism (SNP) data set from 21 three-spined stickleback individuals. In each case, we readily identified five distinct LD network clusters (single-outlier clusters, SOCs), each comprising many loci connected by high LD. In A. baimaii, further population-genetic analyses supported the inference that each SOC corresponds to a large inversion, consistent with previous cytological studies. For sticklebacks, we inferred that each SOC was associated with a distinct evolutionary phenomenon: two chromosomal inversions, local adaptation, population-demographic history and geographic structure. LDna is thus a useful exploratory tool, able to give a global overview of LD associated with diverse evolutionary phenomena and identify loci potentially involved. LDna does not require a linkage map or reference genome, so it is applicable to any population-genomic data set, making it especially valuable for nonmodel species.
DRYAD|00864-metadata.xml|/ns0:DryadDataPackage/ns2:subject|Bioinfomatics/Phyloinfomatics
DRYAD|00864-metadata.xml|/ns0:DryadDataPackage/ns2:subject|Landscape Genetics
DRYAD|00864-metadata.xml|/ns0:DryadDataPackage/ns2:subject|Population Genetics - Empirical
DRYAD|00864-metadata.xml|/ns0:DryadDataPackage/ns2:subject|Population Genetics - Theoretical
DRYAD|00864-metadata.xml|/ns0:DryadDataPackage/ns2:subject|Ecological Genetics
DRYAD|00864-metadata.xml|/ns0:DryadDataPackage/ns3:scientificName|Anopheles baimaii
DRYAD|00864-metadata.xml|/ns0:DryadDataPackage/ns3:scientificName|Gasterosteus aculeatus
DRYAD|00864-metadata.xml|/ns0:DryadDataPackage/ns2:references|http://dx.doi.org/10.1111/1755-0998.12369
DRYAD|00864-metadata.xml|/ns0:DryadDataPackage/ns2:hasPart|http://dx.doi.org/10.5061/dryad.2t764/1
DRYAD|00864-metadata.xml|/ns0:DryadDataPackage/ns2:hasPart|http://dx.doi.org/10.5061/dryad.2t764/2
DRYAD|00864-metadata.xml|/ns0:DryadDataPackage/ns2:hasPart|http://dx.doi.org/10.5061/dryad.2t764/3
DRYAD|00864-metadata.xml|/ns0:DryadDataPackage/ns2:hasPart|http://dx.doi.org/10.5061/dryad.2t764/4
DRYAD|00864-metadata.xml|/ns0:DryadDataPackage/ns2:hasPart|http://dx.doi.org/10.5061/dryad.2t764/5
DRYAD|00864-metadata.xml|/ns0:DryadDataPackage/ns2:hasPart|http://dx.doi.org/10.5061/dryad.2t764/6
DRYAD|00864-metadata.xml|/ns0:DryadDataPackage/ns2:hasPart|http://dx.doi.org/10.5061/dryad.2t764/7
DRYAD|00864-metadata.xml|/ns0:DryadDataPackage/ns2:hasPart|http://dx.doi.org/10.5061/dryad.2t764/8
DRYAD|00864-metadata.xml|/ns0:DryadDataPackage/ns2:hasPart|http://dx.doi.org/10.5061/dryad.2t764/9
DRYAD|00864-metadata.xml|/ns0:DryadDataPackage/ns2:hasPart|http://dx.doi.org/10.5061/dryad.2t764/10
DRYAD|00864-metadata.xml|/ns0:DryadDataPackage/ns2:hasPart|http://dx.doi.org/10.5061/dryad.2t764/11
DRYAD|00864-metadata.xml|/ns0:DryadDataPackage/ns2:hasPart|http://dx.doi.org/10.5061/dryad.2t764/12
DRYAD|00865-metadata.xml|/ns0:DryadDataPackage/@xsi:schemaLocation|http://purl.org/dryad/schema/terms/v3.1 http://datadryad.org/profile/v3.1/dryad.xsd
DRYAD|00865-metadata.xml|/ns0:DryadDataPackage/ns2:type|package
DRYAD|00865-metadata.xml|/ns0:DryadDataPackage/ns2:creator|Slater, Graham J.
DRYAD|00865-metadata.xml|/ns0:DryadDataPackage/ns2:creator|Pennell, Matt W.
DRYAD|00865-metadata.xml|/ns0:DryadDataPackage/ns2:dateSubmitted|2013-10-08T13:42:12Z
DRYAD|00865-metadata.xml|/ns0:DryadDataPackage/ns2:available|2013-10-08T13:42:12Z
DRYAD|00865-metadata.xml|/ns0:DryadDataPackage/ns2:title|Data from: Robust regression and posterior predictive simulation increase power to detect early bursts of trait evolution
DRYAD|00865-metadata.xml|/ns0:DryadDataPackage/ns2:identifier|http://dx.doi.org/10.5061/dryad.sp521
DRYAD|00865-metadata.xml|/ns0:DryadDataPackage/ns2:description|A central prediction of much theory on adaptive radiations is that traits should evolve rapidly during the early stages of a clade's history and subsequently slowdown in rate as niches become saturated – a so-called “Early Burst”. Although a common pattern in the fossil record, evidence for early bursts of trait evolution in phylogenetic comparative data has been equivocal at best. We show here that this may not necessarily be due to the absence of this pattern in nature. Rather, commonly used methods to infer its presence perform poorly when when the strength of the burst - the rate at which phenotypic evolution declines - is small, and when some morphological convergence is present within the clade. We present two modifications to existing comparative methods that allow greater power to detect early bursts in simulated datasets. First, we develop posterior predictive simulation approaches and show that they outperform maximum likelihood approaches at identifying early bursts at moderate strength. Second, we use a robust regression procedure that allows for the identification and down-weighting of convergent taxa, leading to moderate increases in method performance. We demonstrate the utility and power of these approach by investigating the evolution of body size in cetaceans. Model fitting using maximum likelihood is equivocal with regards the mode of cetacean body size evolution. However, posterior predictive simulation combined with a robust node height test return low support for Brownian motion or rate shift models, but not the early burst model. While the jury is still out on whether early bursts are actually common in nature, our approach will hopefully facilitate more robust testing of this hypothesis. We advocate the adoption of similar posterior predictive approaches to improve the fit and to assess the adequacy of macroevolutionary models in general.
DRYAD|00865-metadata.xml|/ns0:DryadDataPackage/ns2:subject|Adaptive Radiations
DRYAD|00865-metadata.xml|/ns0:DryadDataPackage/ns2:subject|Early Burst
DRYAD|00865-metadata.xml|/ns0:DryadDataPackage/ns2:subject|Quantitative Characters
DRYAD|00865-metadata.xml|/ns0:DryadDataPackage/ns2:subject|Predictive Simulations
DRYAD|00865-metadata.xml|/ns0:DryadDataPackage/ns2:subject|Comparative Methods
DRYAD|00865-metadata.xml|/ns0:DryadDataPackage/ns2:references|http://dx.doi.org/10.1093/sysbio/syt066
DRYAD|00865-metadata.xml|/ns0:DryadDataPackage/ns2:hasPart|http://dx.doi.org/10.5061/dryad.sp521/1
DRYAD|00865-metadata.xml|/ns0:DryadDataPackage/ns2:hasPart|http://dx.doi.org/10.5061/dryad.sp521/2
DRYAD|00865-metadata.xml|/ns0:DryadDataPackage/ns2:hasPart|http://dx.doi.org/10.5061/dryad.sp521/3
DRYAD|00865-metadata.xml|/ns0:DryadDataPackage/ns2:hasPart|http://dx.doi.org/10.5061/dryad.sp521/4
DRYAD|00865-metadata.xml|/ns0:DryadDataPackage/ns2:hasPart|http://dx.doi.org/10.5061/dryad.sp521/5
DRYAD|00865-metadata.xml|/ns0:DryadDataPackage/ns2:hasPart|http://dx.doi.org/10.5061/dryad.sp521/6
DRYAD|00866-metadata.xml|/ns0:DryadDataFile/@xsi:schemaLocation|http://purl.org/dryad/schema/terms/v3.1 http://datadryad.org/profile/v3.1/dryad.xsd
DRYAD|00866-metadata.xml|/ns0:DryadDataFile/ns2:type|file
DRYAD|00866-metadata.xml|/ns0:DryadDataFile/ns2:creator|Clemente, Christofer J.
DRYAD|00866-metadata.xml|/ns0:DryadDataFile/ns2:title|Clemente_Supp_data3
DRYAD|00866-metadata.xml|/ns0:DryadDataFile/ns2:identifier|http://dx.doi.org/10.5061/dryad.14mb6/3
DRYAD|00866-metadata.xml|/ns0:DryadDataFile/ns2:rights|http://creativecommons.org/publicdomain/zero/1.0/
DRYAD|00866-metadata.xml|/ns0:DryadDataFile/ns2:description|Clemente_Supp_data3.csv contains the stride kinematics used to determine predicted threshold kinematics for each species. Column 1 contain species names, formatted as in the Pyron et al. (2013) phylogeny. Column 2 contain the average position of the foot relative to the hip during the stance phase (xfh). Column 3 contains the average hip height during the stance phase used to approximate the vertical COM (ybc). Column 4 contains hind limb length (HLL) used to standardize kinematics for size. Column 5 contains the horizontal BCOM forward of the hip (BCOM). Pyron, R. A., F. T. Burbrink, and J. J. Wiens. 2013. A phylogeny and revised classification of Squamata, including 4161 species of lizards and snakes. BMC evolutionary biology 13:93.
DRYAD|00866-metadata.xml|/ns0:DryadDataFile/ns2:subject|Exaptation
DRYAD|00866-metadata.xml|/ns0:DryadDataFile/ns2:subject|Morphological Evolution
DRYAD|00866-metadata.xml|/ns0:DryadDataFile/ns2:subject|Selection - Natural
DRYAD|00866-metadata.xml|/ns0:DryadDataFile/ns2:subject|rates of evolution
DRYAD|00866-metadata.xml|/ns0:DryadDataFile/ns2:subject|adaptive radiations
DRYAD|00866-metadata.xml|/ns0:DryadDataFile/ns2:subject|co-opted traits
DRYAD|00866-metadata.xml|/ns0:DryadDataFile/ns2:dateSubmitted|2014-04-23T18:26:20Z
DRYAD|00866-metadata.xml|/ns0:DryadDataFile/ns2:available|2014-08-06T16:24:19Z
DRYAD|00866-metadata.xml|/ns0:DryadDataFile/ns2:provenance|Made available in DSpace on 2014-04-23T18:26:20Z (GMT). No. of bitstreams: 1 Clemente_Supp_data3.csv: 582 bytes, checksum: 545b24300e6c2d65c0fa1f7ac044475a (MD5)
DRYAD|00866-metadata.xml|/ns0:DryadDataFile/ns2:isPartOf|http://dx.doi.org/10.5061/dryad.14mb6
DRYAD|00867-metadata.xml|/ns0:DryadDataFile/@xsi:schemaLocation|http://purl.org/dryad/schema/terms/v3.1 http://datadryad.org/profile/v3.1/dryad.xsd
DRYAD|00867-metadata.xml|/ns0:DryadDataFile/ns2:type|file
DRYAD|00867-metadata.xml|/ns0:DryadDataFile/ns2:creator|Beauchamp, Guy
DRYAD|00867-metadata.xml|/ns0:DryadDataFile/ns2:title|jab_island
DRYAD|00867-metadata.xml|/ns0:DryadDataFile/ns2:identifier|http://dx.doi.org/10.5061/dryad.51p67/1
DRYAD|00867-metadata.xml|/ns0:DryadDataFile/ns2:rights|http://creativecommons.org/publicdomain/zero/1.0/
DRYAD|00867-metadata.xml|/ns0:DryadDataFile/ns2:description|Data set used to analyze the data. Legends are provided for each column.
DRYAD|00867-metadata.xml|/ns0:DryadDataFile/ns2:subject|visual obstruction
DRYAD|00867-metadata.xml|/ns0:DryadDataFile/ns2:subject|vigilance
DRYAD|00867-metadata.xml|/ns0:DryadDataFile/ns2:subject|shorebird
DRYAD|00867-metadata.xml|/ns0:DryadDataFile/ns3:scientificName|Calidris pusilla
DRYAD|00867-metadata.xml|/ns0:DryadDataFile/ns2:spatial|Bay of Fundy
DRYAD|00867-metadata.xml|/ns0:DryadDataFile/ns2:dateSubmitted|2015-03-09T16:04:25Z
DRYAD|00867-metadata.xml|/ns0:DryadDataFile/ns2:available|2015-04-29T18:17:07Z
DRYAD|00867-metadata.xml|/ns0:DryadDataFile/ns2:format|154112
DRYAD|00867-metadata.xml|/ns0:DryadDataFile/ns2:provenance|Made available in DSpace on 2015-03-09T16:04:25Z (GMT). No. of bitstreams: 1 jab_island.xls: 154112 bytes, checksum: 08fd670bd2211cb2532a3f6af64965cc (MD5)
DRYAD|00867-metadata.xml|/ns0:DryadDataFile/ns2:isPartOf|http://dx.doi.org/10.5061/dryad.51p67
DRYAD|00868-metadata.xml|/ns0:DryadDataFile/@xsi:schemaLocation|http://purl.org/dryad/schema/terms/v3.1 http://datadryad.org/profile/v3.1/dryad.xsd
DRYAD|00868-metadata.xml|/ns0:DryadDataFile/ns2:type|file
DRYAD|00868-metadata.xml|/ns0:DryadDataFile/ns2:creator|Foitzik, Susanne
DRYAD|00868-metadata.xml|/ns0:DryadDataFile/ns2:creator|Bauer, Sabine
DRYAD|00868-metadata.xml|/ns0:DryadDataFile/ns2:creator|Laurent, Stefan
DRYAD|00868-metadata.xml|/ns0:DryadDataFile/ns2:creator|Pennings, Pleuni S
DRYAD|00868-metadata.xml|/ns0:DryadDataFile/ns2:title|Lacer_MtDNA_113seqs_Pops.nex
DRYAD|00868-metadata.xml|/ns0:DryadDataFile/ns2:identifier|http://dx.doi.org/10.5061/dryad.8309/9
DRYAD|00868-metadata.xml|/ns0:DryadDataFile/ns2:rights|http://creativecommons.org/publicdomain/zero/1.0/
DRYAD|00868-metadata.xml|/ns0:DryadDataFile/ns2:description|L acervorum MtDNA sequences in nexus format with population information.
DRYAD|00868-metadata.xml|/ns0:DryadDataFile/ns2:subject|ants
DRYAD|00868-metadata.xml|/ns0:DryadDataFile/ns2:subject|coevolution
DRYAD|00868-metadata.xml|/ns0:DryadDataFile/ns2:subject|host-parasite interaction
DRYAD|00868-metadata.xml|/ns0:DryadDataFile/ns2:subject|phylogeography
DRYAD|00868-metadata.xml|/ns0:DryadDataFile/ns2:subject|population genetics
DRYAD|00868-metadata.xml|/ns0:DryadDataFile/ns2:subject|population structure
DRYAD|00868-metadata.xml|/ns0:DryadDataFile/ns2:subject|sex-biased dispersal
DRYAD|00868-metadata.xml|/ns0:DryadDataFile/ns3:scientificName|Harpagoxenus sublaevis
DRYAD|00868-metadata.xml|/ns0:DryadDataFile/ns3:scientificName|Leptothorax acervorum
DRYAD|00868-metadata.xml|/ns0:DryadDataFile/ns3:scientificName|Leptothorax muscorum
DRYAD|00868-metadata.xml|/ns0:DryadDataFile/ns2:spatial|Europe
DRYAD|00868-metadata.xml|/ns0:DryadDataFile/ns2:dateSubmitted|2011-01-14T15:54:59Z
